"","County","...2","Year","rate_per_1k_women_15-19"
"1510","Pocahontas","Live Birth Rate","2009",13.4874759152216
"1511","Pocahontas","Live Birth Rate","2010",10.8695652173913
"1512","Pocahontas","Live Birth Rate","2011",NA
"1513","Pocahontas","Live Birth Rate","2012",NA
"1514","Pocahontas","Live Birth Rate","2013",NA
"1515","Pocahontas","Live Birth Rate","2014",NA
"1516","Pocahontas","Live Birth Rate","2015",NA
"1517","Pocahontas","Live Birth Rate","2016",NA
"1518","Pocahontas","Live Birth Rate","2017",11.6550116550117
"1519","Pocahontas","Live Birth Rate","2018",NA
"1520","Pocahontas","Live Birth Rate","2019",NA
"1521","Polk","Live Birth Rate","2000",23.7698412698413
"1522","Polk","Live Birth Rate","2001",21.4674020872188
"1523","Polk","Live Birth Rate","2002",21.1522404675758
"1524","Polk","Live Birth Rate","2003",21.7702208803432
"1525","Polk","Live Birth Rate","2004",18.6391817715121
"1526","Polk","Live Birth Rate","2005",20.2213044494662
"1527","Polk","Live Birth Rate","2006",21.2847116264876
"1528","Polk","Live Birth Rate","2007",22.8924281787718
"1529","Polk","Live Birth Rate","2008",20.9596332988319
"1530","Polk","Live Birth Rate","2009",19.6107127176935
"1531","Polk","Live Birth Rate","2010",16.7669819432502
"1532","Polk","Live Birth Rate","2011",15.9287640130552
"1533","Polk","Live Birth Rate","2012",12.7323387295877
"1534","Polk","Live Birth Rate","2013",12.5639508578986
"1535","Polk","Live Birth Rate","2014",10.3135172177488
"1536","Polk","Live Birth Rate","2015",10.5185828296657
"1537","Polk","Live Birth Rate","2016",10.4426485749443
"1538","Polk","Live Birth Rate","2017",10.077059869591
"1539","Polk","Live Birth Rate","2018",9.13510162800561
"1540","Polk","Live Birth Rate","2019",7.36814891416753
"1541","Pottawattamie","Live Birth Rate","2000",21.3178294573643
"1542","Pottawattamie","Live Birth Rate","2001",17.7153329260843
"1543","Pottawattamie","Live Birth Rate","2002",19.8533903481979
"1544","Pottawattamie","Live Birth Rate","2003",17.8626902764834
"1545","Pottawattamie","Live Birth Rate","2004",15.8560756212837
"1546","Pottawattamie","Live Birth Rate","2005",15.2032268073224
"1547","Pottawattamie","Live Birth Rate","2006",16.6744584696899
"1548","Pottawattamie","Live Birth Rate","2007",22.3463687150838
"1549","Pottawattamie","Live Birth Rate","2008",19.9845081332301
"1550","Pottawattamie","Live Birth Rate","2009",22.8544776119403
"1551","Pottawattamie","Live Birth Rate","2010",20.6636500754148
"1552","Pottawattamie","Live Birth Rate","2011",14.7172734314485
"1553","Pottawattamie","Live Birth Rate","2012",18.5510954741724
"1554","Pottawattamie","Live Birth Rate","2013",15.1370299553856
"1555","Pottawattamie","Live Birth Rate","2014",15.0063856960409
"1556","Pottawattamie","Live Birth Rate","2015",11.8558330698704
"1557","Pottawattamie","Live Birth Rate","2016",12.0158102766798
"1558","Pottawattamie","Live Birth Rate","2017",11.5218434949592
"1559","Pottawattamie","Live Birth Rate","2018",9.96143958868895
"1560","Pottawattamie","Live Birth Rate","2019",7.73694390715667
"1561","Poweshiek","Live Birth Rate","2000",13.4721371708512
"1562","Poweshiek","Live Birth Rate","2001",18.4085510688836
"1563","Poweshiek","Live Birth Rate","2002",8.43881856540084
"1564","Poweshiek","Live Birth Rate","2003",9.00360144057623
"1565","Poweshiek","Live Birth Rate","2004",8.274231678487
"1566","Poweshiek","Live Birth Rate","2005",8.89152341434499
"1567","Poweshiek","Live Birth Rate","2006",6.63050030138638
"1568","Poweshiek","Live Birth Rate","2007",10.0294985250737
"1569","Poweshiek","Live Birth Rate","2008",10.8695652173913
"1570","Poweshiek","Live Birth Rate","2009",8.09464508094645
"1571","Poweshiek","Live Birth Rate","2010",9.98751560549313
"1572","Poweshiek","Live Birth Rate","2011",12.1580547112462
"1573","Poweshiek","Live Birth Rate","2012",6.13496932515337
"1574","Poweshiek","Live Birth Rate","2013",4.97203231821007
"1575","Poweshiek","Live Birth Rate","2014",4.92914356130622
"1576","Poweshiek","Live Birth Rate","2015",3.19284802043423
"1577","Poweshiek","Live Birth Rate","2016",NA
"1578","Poweshiek","Live Birth Rate","2017",NA
"1579","Poweshiek","Live Birth Rate","2018",NA
"1580","Poweshiek","Live Birth Rate","2019",NA
"1581","Ringgold","Live Birth Rate","2000",16.2790697674419
"1582","Ringgold","Live Birth Rate","2001",21.1764705882353
"1583","Ringgold","Live Birth Rate","2002",12.6582278481013
"1584","Ringgold","Live Birth Rate","2003",35.230352303523
"1585","Ringgold","Live Birth Rate","2004",17.5438596491228
"1586","Ringgold","Live Birth Rate","2005",21.875
"1587","Ringgold","Live Birth Rate","2006",25.8899676375405
"1588","Ringgold","Live Birth Rate","2007",19.9335548172757
"1589","Ringgold","Live Birth Rate","2008",16.1812297734628
"1590","Ringgold","Live Birth Rate","2009",17.1821305841924
"1591","Ringgold","Live Birth Rate","2010",NA
"1592","Ringgold","Live Birth Rate","2011",NA
"1593","Ringgold","Live Birth Rate","2012",NA
"1594","Ringgold","Live Birth Rate","2013",NA
"1595","Ringgold","Live Birth Rate","2014",NA
"1596","Ringgold","Live Birth Rate","2015",NA
"1597","Ringgold","Live Birth Rate","2016",NA
"1598","Ringgold","Live Birth Rate","2017",NA
"1599","Ringgold","Live Birth Rate","2018",NA
"1600","Ringgold","Live Birth Rate","2019",NA
"1601","Sac","Live Birth Rate","2000",7.29040097205346
"1602","Sac","Live Birth Rate","2001",10.4529616724739
"1603","Sac","Live Birth Rate","2002",12.4843945068664
"1604","Sac","Live Birth Rate","2003",13.0890052356021
"1605","Sac","Live Birth Rate","2004",8.19672131147541
"1606","Sac","Live Birth Rate","2005",9.72222222222222
"1607","Sac","Live Birth Rate","2006",11.0041265474553
"1608","Sac","Live Birth Rate","2007",10.2489019033675
"1609","Sac","Live Birth Rate","2008",NA
"1610","Sac","Live Birth Rate","2009",NA
"1611","Sac","Live Birth Rate","2010",9.66183574879227
"1612","Sac","Live Birth Rate","2011",11.1642743221691
"1613","Sac","Live Birth Rate","2012",7.97448165869218
"1614","Sac","Live Birth Rate","2013",NA
"1615","Sac","Live Birth Rate","2014",14.8514851485149
"1616","Sac","Live Birth Rate","2015",9.77198697068404
"1617","Sac","Live Birth Rate","2016",8.71080139372822
"1618","Sac","Live Birth Rate","2017",NA
"1619","Sac","Live Birth Rate","2018",NA
"1620","Sac","Live Birth Rate","2019",NA
"1621","Scott","Live Birth Rate","2000",22.2848360655738
"1622","Scott","Live Birth Rate","2001",21.4077753039904
"1623","Scott","Live Birth Rate","2002",20.2608695652174
"1624","Scott","Live Birth Rate","2003",20.7395640278881
"1625","Scott","Live Birth Rate","2004",21.058127392969
"1626","Scott","Live Birth Rate","2005",21.2017167381974
"1627","Scott","Live Birth Rate","2006",21.3899149557598
"1628","Scott","Live Birth Rate","2007",20.4081632653061
"1629","Scott","Live Birth Rate","2008",20.6955775010734
"1630","Scott","Live Birth Rate","2009",23.1239092495637
"1631","Scott","Live Birth Rate","2010",18.4348454726188
"1632","Scott","Live Birth Rate","2011",17.8944499954583
"1633","Scott","Live Birth Rate","2012",14.7574912264915
"1634","Scott","Live Birth Rate","2013",16.6485703944987
"1635","Scott","Live Birth Rate","2014",10.6498194945848
"1636","Scott","Live Birth Rate","2015",12.1627800640146
"1637","Scott","Live Birth Rate","2016",11.5036976170912
"1638","Scott","Live Birth Rate","2017",10.595542564852
"1639","Scott","Live Birth Rate","2018",9.88303563333031
"1640","Scott","Live Birth Rate","2019",9.62149405464282
"1641","Shelby","Live Birth Rate","2000",14.3149284253579
"1642","Shelby","Live Birth Rate","2001",7
"1643","Shelby","Live Birth Rate","2002",11.2016293279022
"1644","Shelby","Live Birth Rate","2003",7.26141078838174
"1645","Shelby","Live Birth Rate","2004",9.51374207188161
"1646","Shelby","Live Birth Rate","2005",5.39374325782093
"1647","Shelby","Live Birth Rate","2006",9.46372239747634
"1648","Shelby","Live Birth Rate","2007",NA
"1649","Shelby","Live Birth Rate","2008",15.4525386313466
"1650","Shelby","Live Birth Rate","2009",10.4529616724739
"1651","Shelby","Live Birth Rate","2010",7.41656365883807
"1652","Shelby","Live Birth Rate","2011",7.5
"1653","Shelby","Live Birth Rate","2012",7.56620428751576
"1654","Shelby","Live Birth Rate","2013",7.86369593709043
"1655","Shelby","Live Birth Rate","2014",10.4302477183833
"1656","Shelby","Live Birth Rate","2015",8.03212851405622
"1657","Shelby","Live Birth Rate","2016",NA
"1658","Shelby","Live Birth Rate","2017",6.79347826086957
"1659","Shelby","Live Birth Rate","2018",6.43500643500643
"1660","Shelby","Live Birth Rate","2019",7.95755968169761
"1661","Sioux","Live Birth Rate","2000",8.0091533180778
"1662","Sioux","Live Birth Rate","2001",8.71839581517001
"1663","Sioux","Live Birth Rate","2002",7.14498362607919
"1664","Sioux","Live Birth Rate","2003",7.71742356782428
"1665","Sioux","Live Birth Rate","2004",8.09595202398801
"1666","Sioux","Live Birth Rate","2005",10.2347983142685
"1667","Sioux","Live Birth Rate","2006",8.11298076923077
"1668","Sioux","Live Birth Rate","2007",9.40438871473354
"1669","Sioux","Live Birth Rate","2008",10.5196047178833
"1670","Sioux","Live Birth Rate","2009",7.17079530638853
"1671","Sioux","Live Birth Rate","2010",9.72132209980557
"1672","Sioux","Live Birth Rate","2011",6.48929266709929
"1673","Sioux","Live Birth Rate","2012",8.53018372703412
"1674","Sioux","Live Birth Rate","2013",7.57825370675453
"1675","Sioux","Live Birth Rate","2014",7.29684908789386
"1676","Sioux","Live Birth Rate","2015",6.27476882430647
"1677","Sioux","Live Birth Rate","2016",7.54345687110528
"1678","Sioux","Live Birth Rate","2017",7.38837134596852
"1679","Sioux","Live Birth Rate","2018",8.65107337391862
"1680","Sioux","Live Birth Rate","2019",7.76950469407575
"1681","Story","Live Birth Rate","2000",5.47345374931582
"1682","Story","Live Birth Rate","2001",4.9601035152038
"1683","Story","Live Birth Rate","2002",2.45073011334627
"1684","Story","Live Birth Rate","2003",2.58481421647819
"1685","Story","Live Birth Rate","2004",2.62438490978677
"1686","Story","Live Birth Rate","2005",3.68468066100938
"1687","Story","Live Birth Rate","2006",4.00953619419159
"1688","Story","Live Birth Rate","2007",5.5999170382661
"1689","Story","Live Birth Rate","2008",4.99843798812871
"1690","Story","Live Birth Rate","2009",4.45411228506319
"1691","Story","Live Birth Rate","2010",2.94241277847835
"1692","Story","Live Birth Rate","2011",2.71657108361002
"1693","Story","Live Birth Rate","2012",2.0872676672299
"1694","Story","Live Birth Rate","2013",1.96795052010121
"1695","Story","Live Birth Rate","2014",2.0514733308467
"1696","Story","Live Birth Rate","2015",1.90839694656489
"1697","Story","Live Birth Rate","2016",1.31665569453588
"1698","Story","Live Birth Rate","2017",1.76871894213762
"1699","Story","Live Birth Rate","2018",1.43909252518412
"1700","Story","Live Birth Rate","2019",1.63532297628782
"1701","Tama","Live Birth Rate","2000",20.7253886010363
"1702","Tama","Live Birth Rate","2001",19.0895741556535
"1703","Tama","Live Birth Rate","2002",14.3939393939394
"1704","Tama","Live Birth Rate","2003",19.7268588770865
"1705","Tama","Live Birth Rate","2004",16.0060975609756
"1706","Tama","Live Birth Rate","2005",23.094688221709
"1707","Tama","Live Birth Rate","2006",13.8461538461538
"1708","Tama","Live Birth Rate","2007",21.5453194650817
"1709","Tama","Live Birth Rate","2008",18.6567164179104
"1710","Tama","Live Birth Rate","2009",20.1492537313433
"1711","Tama","Live Birth Rate","2010",15.420200462606
"1712","Tama","Live Birth Rate","2011",15.7232704402516
"1713","Tama","Live Birth Rate","2012",11.8389897395422
"1714","Tama","Live Birth Rate","2013",16.9902912621359
"1715","Tama","Live Birth Rate","2014",12.4275062137531
"1716","Tama","Live Birth Rate","2015",12.3893805309735
"1717","Tama","Live Birth Rate","2016",10.4257167680278
"1718","Tama","Live Birth Rate","2017",10.3448275862069
"1719","Tama","Live Birth Rate","2018",8.66551126516464
"1720","Tama","Live Birth Rate","2019",13.1118881118881
"1721","Taylor","Live Birth Rate","2000",18.9035916824197
"1722","Taylor","Live Birth Rate","2001",15.2091254752852
"1723","Taylor","Live Birth Rate","2002",NA
"1724","Taylor","Live Birth Rate","2003",NA
"1725","Taylor","Live Birth Rate","2004",NA
"1726","Taylor","Live Birth Rate","2005",NA
"1727","Taylor","Live Birth Rate","2006",18.2232346241458
"1728","Taylor","Live Birth Rate","2007",14.4578313253012
"1729","Taylor","Live Birth Rate","2008",14.5631067961165
"1730","Taylor","Live Birth Rate","2009",14.5985401459854
"1731","Taylor","Live Birth Rate","2010",12.987012987013
"1732","Taylor","Live Birth Rate","2011",14.8883374689826
"1733","Taylor","Live Birth Rate","2012",NA
"1734","Taylor","Live Birth Rate","2013",20.1511335012594
"1735","Taylor","Live Birth Rate","2014",17.6767676767677
"1736","Taylor","Live Birth Rate","2015",NA
"1737","Taylor","Live Birth Rate","2016",NA
"1738","Taylor","Live Birth Rate","2017",13.1233595800525
"1739","Taylor","Live Birth Rate","2018",NA
"1740","Taylor","Live Birth Rate","2019",NA
"1741","Union","Live Birth Rate","2000",7.2463768115942
"1742","Union","Live Birth Rate","2001",8
"1743","Union","Live Birth Rate","2002",18.2038834951456
"1744","Union","Live Birth Rate","2003",20.5066344993969
"1745","Union","Live Birth Rate","2004",13.3495145631068
"1746","Union","Live Birth Rate","2005",16.8674698795181
"1747","Union","Live Birth Rate","2006",14.1010575793185
"1748","Union","Live Birth Rate","2007",16.1662817551963
"1749","Union","Live Birth Rate","2008",21.6867469879518
"1750","Union","Live Birth Rate","2009",26.2172284644195
"1751","Union","Live Birth Rate","2010",12.8354725787631
"1752","Union","Live Birth Rate","2011",20.0471698113208
"1753","Union","Live Birth Rate","2012",16.4512338425382
"1754","Union","Live Birth Rate","2013",10.4651162790698
"1755","Union","Live Birth Rate","2014",11.94743130227
"1756","Union","Live Birth Rate","2015",5.62429696287964
"1757","Union","Live Birth Rate","2016",7.78642936596218
"1758","Union","Live Birth Rate","2017",17.8173719376392
"1759","Union","Live Birth Rate","2018",9.09090909090909
"1760","Union","Live Birth Rate","2019",10.2857142857143
"1761","Van Buren","Live Birth Rate","2000",25.7352941176471
"1762","Van Buren","Live Birth Rate","2001",14.1342756183746
"1763","Van Buren","Live Birth Rate","2002",14.8423005565863
"1764","Van Buren","Live Birth Rate","2003",NA
"1765","Van Buren","Live Birth Rate","2004",19.85559566787
"1766","Van Buren","Live Birth Rate","2005",16.5745856353591
"1767","Van Buren","Live Birth Rate","2006",16.6666666666667
"1768","Van Buren","Live Birth Rate","2007",15.2963671128107
"1769","Van Buren","Live Birth Rate","2008",NA
"1770","Van Buren","Live Birth Rate","2009",18.0360721442886
"1771","Van Buren","Live Birth Rate","2010",13.9165009940358
"1772","Van Buren","Live Birth Rate","2011",10.4602510460251
"1773","Van Buren","Live Birth Rate","2012",13.3037694013304
"1774","Van Buren","Live Birth Rate","2013",NA
"1775","Van Buren","Live Birth Rate","2014",NA
"1776","Van Buren","Live Birth Rate","2015",NA
"1777","Van Buren","Live Birth Rate","2016",13.5440180586907
"1778","Van Buren","Live Birth Rate","2017",NA
"1779","Van Buren","Live Birth Rate","2018",NA
"1780","Van Buren","Live Birth Rate","2019",NA
"1781","Wapello","Live Birth Rate","2000",24.1874527588813
"1782","Wapello","Live Birth Rate","2001",26.4488525865422
"1783","Wapello","Live Birth Rate","2002",27.4414850686037
"1784","Wapello","Live Birth Rate","2003",24.7163695299838
"1785","Wapello","Live Birth Rate","2004",21.669341894061
"1786","Wapello","Live Birth Rate","2005",23.609443777511
"1787","Wapello","Live Birth Rate","2006",24.901185770751
"1788","Wapello","Live Birth Rate","2007",30.6406685236769
"1789","Wapello","Live Birth Rate","2008",26.7611176702086
"1790","Wapello","Live Birth Rate","2009",26.6507557677009
"1791","Wapello","Live Birth Rate","2010",26.742301458671
"1792","Wapello","Live Birth Rate","2011",21.8696397941681
"1793","Wapello","Live Birth Rate","2012",22.5205716760502
"1794","Wapello","Live Birth Rate","2013",17.1730515191546
"1795","Wapello","Live Birth Rate","2014",12.7099409895597
"1796","Wapello","Live Birth Rate","2015",17.5913396481732
"1797","Wapello","Live Birth Rate","2016",15.9090909090909
"1798","Wapello","Live Birth Rate","2017",13.3949191685912
"1799","Wapello","Live Birth Rate","2018",14.385150812065
"1800","Wapello","Live Birth Rate","2019",13.7867647058824
"1801","Warren","Live Birth Rate","2000",12.3049219687875
"1802","Warren","Live Birth Rate","2001",8.36820083682008
"1803","Warren","Live Birth Rate","2002",10.8728480821504
"1804","Warren","Live Birth Rate","2003",9.92990654205607
"1805","Warren","Live Birth Rate","2004",8.77706260971328
"1806","Warren","Live Birth Rate","2005",11.3306217315514
"1807","Warren","Live Birth Rate","2006",10.954165465552
"1808","Warren","Live Birth Rate","2007",11.1651875178929
"1809","Warren","Live Birth Rate","2008",9.70042796005706
"1810","Warren","Live Birth Rate","2009",8.31899024670109
"1811","Warren","Live Birth Rate","2010",9.8314606741573
"1812","Warren","Live Birth Rate","2011",9.81728933733297
"1813","Warren","Live Birth Rate","2012",12.7600554785021
"1814","Warren","Live Birth Rate","2013",8.41476655808903
"1815","Warren","Live Birth Rate","2014",5.61197220737573
"1816","Warren","Live Birth Rate","2015",6.92594565796484
"1817","Warren","Live Birth Rate","2016",4.91973070947695
"1818","Warren","Live Birth Rate","2017",2.64690312334569
"1819","Warren","Live Birth Rate","2018",3.68809272918862
"1820","Warren","Live Birth Rate","2019",3.2546786004882
"1821","Washington","Live Birth Rate","2000",13.2867132867133
"1822","Washington","Live Birth Rate","2001",14.8749154834348
"1823","Washington","Live Birth Rate","2002",11.7484450587422
"1824","Washington","Live Birth Rate","2003",17.9310344827586
"1825","Washington","Live Birth Rate","2004",10.3950103950104
"1826","Washington","Live Birth Rate","2005",11.0880110880111
"1827","Washington","Live Birth Rate","2006",19.1256830601093
"1828","Washington","Live Birth Rate","2007",11.5882753919564
"1829","Washington","Live Birth Rate","2008",17.2890733056708
"1830","Washington","Live Birth Rate","2009",15.916955017301
"1831","Washington","Live Birth Rate","2010",8.28729281767956
"1832","Washington","Live Birth Rate","2011",6.85871056241427
"1833","Washington","Live Birth Rate","2012",12.9163834126445
"1834","Washington","Live Birth Rate","2013",16.4609053497942
"1835","Washington","Live Birth Rate","2014",12.6582278481013
"1836","Washington","Live Birth Rate","2015",10.2880658436214
"1837","Washington","Live Birth Rate","2016",5.51343900758098
"1838","Washington","Live Birth Rate","2017",6.13496932515337
"1839","Washington","Live Birth Rate","2018",4.86448922863099
"1840","Washington","Live Birth Rate","2019",6.25434329395414
"1841","Wayne","Live Birth Rate","2000",23.454157782516
"1842","Wayne","Live Birth Rate","2001",26.2096774193548
"1843","Wayne","Live Birth Rate","2002",31.3725490196078
"1844","Wayne","Live Birth Rate","2003",14.8305084745763
"1845","Wayne","Live Birth Rate","2004",26.0869565217391
"1846","Wayne","Live Birth Rate","2005",19.9115044247788
"1847","Wayne","Live Birth Rate","2006",25.3456221198157
"1848","Wayne","Live Birth Rate","2007",32.5581395348837
"1849","Wayne","Live Birth Rate","2008",27.906976744186
"1850","Wayne","Live Birth Rate","2009",NA
"1851","Wayne","Live Birth Rate","2010",11.4942528735632
"1852","Wayne","Live Birth Rate","2011",17.4129353233831
"1853","Wayne","Live Birth Rate","2012",13.3333333333333
"1854","Wayne","Live Birth Rate","2013",13.7362637362637
"1855","Wayne","Live Birth Rate","2014",NA
"1856","Wayne","Live Birth Rate","2015",NA
"1857","Wayne","Live Birth Rate","2016",NA
"1858","Wayne","Live Birth Rate","2017",NA
"1859","Wayne","Live Birth Rate","2018",NA
"1860","Wayne","Live Birth Rate","2019",NA
"1861","Webster","Live Birth Rate","2000",18.9024390243902
"1862","Webster","Live Birth Rate","2001",21.2300967842648
"1863","Webster","Live Birth Rate","2002",20.6252014179826
"1864","Webster","Live Birth Rate","2003",17.8397664612391
"1865","Webster","Live Birth Rate","2004",17.0827858081472
"1866","Webster","Live Birth Rate","2005",19.6335078534031
"1867","Webster","Live Birth Rate","2006",15.3942821237826
"1868","Webster","Live Birth Rate","2007",17.3859049984477
"1869","Webster","Live Birth Rate","2008",21.8125960061444
"1870","Webster","Live Birth Rate","2009",16.9439309919901
"1871","Webster","Live Birth Rate","2010",12.1951219512195
"1872","Webster","Live Birth Rate","2011",10.41305102395
"1873","Webster","Live Birth Rate","2012",12.4438299343242
"1874","Webster","Live Birth Rate","2013",14.3960674157303
"1875","Webster","Live Birth Rate","2014",9.44424264438794
"1876","Webster","Live Birth Rate","2015",11.7437722419929
"1877","Webster","Live Birth Rate","2016",11.0619469026549
"1878","Webster","Live Birth Rate","2017",8.72410032715376
"1879","Webster","Live Birth Rate","2018",8.83002207505519
"1880","Webster","Live Birth Rate","2019",9.18779860345461
"1881","Winnebago","Live Birth Rate","2000",10.7003891050584
"1882","Winnebago","Live Birth Rate","2001",6.73724735322425
"1883","Winnebago","Live Birth Rate","2002",8.45665961945032
"1884","Winnebago","Live Birth Rate","2003",5.21376433785193
"1885","Winnebago","Live Birth Rate","2004",NA
"1886","Winnebago","Live Birth Rate","2005",10.183299389002
"1887","Winnebago","Live Birth Rate","2006",14.7991543340381
"1888","Winnebago","Live Birth Rate","2007",9.77198697068404
"1889","Winnebago","Live Birth Rate","2008",18.348623853211
"1890","Winnebago","Live Birth Rate","2009",10.6888361045131
"1891","Winnebago","Live Birth Rate","2010",10.4575163398693
"1892","Winnebago","Live Birth Rate","2011",NA
"1893","Winnebago","Live Birth Rate","2012",12.3456790123457
"1894","Winnebago","Live Birth Rate","2013",8.60832137733142
"1895","Winnebago","Live Birth Rate","2014",8.43881856540084
"1896","Winnebago","Live Birth Rate","2015",6.83994528043776
"1897","Winnebago","Live Birth Rate","2016",6.7476383265857
"1898","Winnebago","Live Birth Rate","2017",NA
"1899","Winnebago","Live Birth Rate","2018",6.92520775623269
"1900","Winnebago","Live Birth Rate","2019",NA
"1901","Winneshiek","Live Birth Rate","2000",6.6607460035524
"1902","Winneshiek","Live Birth Rate","2001",4.83304042179262
"1903","Winneshiek","Live Birth Rate","2002",4.90196078431373
"1904","Winneshiek","Live Birth Rate","2003",3.17604355716878
"1905","Winneshiek","Live Birth Rate","2004",5.53505535055351
"1906","Winneshiek","Live Birth Rate","2005",2.34301780693533
"1907","Winneshiek","Live Birth Rate","2006",4.84027105517909
"1908","Winneshiek","Live Birth Rate","2007",2.96296296296296
"1909","Winneshiek","Live Birth Rate","2008",4.98504486540379
"1910","Winneshiek","Live Birth Rate","2009",5.00500500500501
"1911","Winneshiek","Live Birth Rate","2010",NA
"1912","Winneshiek","Live Birth Rate","2011",3.89105058365759
"1913","Winneshiek","Live Birth Rate","2012",3.44318740777177
"1914","Winneshiek","Live Birth Rate","2013",3.53356890459364
"1915","Winneshiek","Live Birth Rate","2014",3.07219662058372
"1916","Winneshiek","Live Birth Rate","2015",3.1201248049922
"1917","Winneshiek","Live Birth Rate","2016",NA
"1918","Winneshiek","Live Birth Rate","2017",3.34448160535117
"1919","Winneshiek","Live Birth Rate","2018",2.85388127853881
"1920","Winneshiek","Live Birth Rate","2019",2.78551532033426
"1921","Woodbury","Live Birth Rate","2000",26.1372204071375
"1922","Woodbury","Live Birth Rate","2001",24.7106255689947
"1923","Woodbury","Live Birth Rate","2002",24.4159957766926
"1924","Woodbury","Live Birth Rate","2003",25.6307569082899
"1925","Woodbury","Live Birth Rate","2004",24.345308593236
"1926","Woodbury","Live Birth Rate","2005",23.5215946843854
"1927","Woodbury","Live Birth Rate","2006",25.1892456277734
"1928","Woodbury","Live Birth Rate","2007",22.2866939206119
"1929","Woodbury","Live Birth Rate","2008",25.2642433616912
"1930","Woodbury","Live Birth Rate","2009",25.9475960315441
"1931","Woodbury","Live Birth Rate","2010",23.2378996020028
"1932","Woodbury","Live Birth Rate","2011",18.1438454509855
"1933","Woodbury","Live Birth Rate","2012",19.043814089759
"1934","Woodbury","Live Birth Rate","2013",15.9718462371413
"1935","Woodbury","Live Birth Rate","2014",16.5198237885463
"1936","Woodbury","Live Birth Rate","2015",13.5832654170062
"1937","Woodbury","Live Birth Rate","2016",12.24381155177
"1938","Woodbury","Live Birth Rate","2017",12.6954430041427
"1939","Woodbury","Live Birth Rate","2018",11.609287429944
"1940","Woodbury","Live Birth Rate","2019",10.7555437524897
"1941","Worth","Live Birth Rate","2000",9.1743119266055
"1942","Worth","Live Birth Rate","2001",18.0505415162455
"1943","Worth","Live Birth Rate","2002",16.9811320754717
"1944","Worth","Live Birth Rate","2003",13.6986301369863
"1945","Worth","Live Birth Rate","2004",15.8415841584158
"1946","Worth","Live Birth Rate","2005",NA
"1947","Worth","Live Birth Rate","2006",10.0806451612903
"1948","Worth","Live Birth Rate","2007",18.4049079754601
"1949","Worth","Live Birth Rate","2008",9.82318271119843
"1950","Worth","Live Birth Rate","2009",9.9009900990099
"1951","Worth","Live Birth Rate","2010",10.8303249097473
"1952","Worth","Live Birth Rate","2011",NA
"1953","Worth","Live Birth Rate","2012",NA
"1954","Worth","Live Birth Rate","2013",NA
"1955","Worth","Live Birth Rate","2014",NA
"1956","Worth","Live Birth Rate","2015",9.72762645914397
"1957","Worth","Live Birth Rate","2016",10.5932203389831
"1958","Worth","Live Birth Rate","2017",NA
"1959","Worth","Live Birth Rate","2018",NA
"1960","Worth","Live Birth Rate","2019",NA
"1961","Wright","Live Birth Rate","2000",16.016016016016
"1962","Wright","Live Birth Rate","2001",12.0603015075377
"1963","Wright","Live Birth Rate","2002",16.7189132706374
"1964","Wright","Live Birth Rate","2003",19.1693290734824
"1965","Wright","Live Birth Rate","2004",26.4270613107822
"1966","Wright","Live Birth Rate","2005",14.1766630316249
"1967","Wright","Live Birth Rate","2006",23.30743618202
"1968","Wright","Live Birth Rate","2007",28.0269058295964
"1969","Wright","Live Birth Rate","2008",30.7167235494881
"1970","Wright","Live Birth Rate","2009",28.9505428226779
"1971","Wright","Live Birth Rate","2010",14.3198090692124
"1972","Wright","Live Birth Rate","2011",14.5278450363196
"1973","Wright","Live Birth Rate","2012",10.2960102960103
"1974","Wright","Live Birth Rate","2013",11.826544021025
"1975","Wright","Live Birth Rate","2014",10.5680317040951
"1976","Wright","Live Birth Rate","2015",15.3649167733675
"1977","Wright","Live Birth Rate","2016",13.530135301353
"1978","Wright","Live Birth Rate","2017",9.93788819875776
"1979","Wright","Live Birth Rate","2018",17.0316301703163
"1980","Wright","Live Birth Rate","2019",7.37100737100737
