"","fips","county","year","provider_type","age","cost_average_per_week","cost"
"884",19127,"Marshall",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$181.50",181.5
"885",19127,"Marshall",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$134.97",134.97
"886",19127,"Marshall",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$181.50",181.5
"887",19127,"Marshall",2020,"Registered Child Development Homes","Two Year Olds","$134.63",134.63
"888",19127,"Marshall",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$157.50",157.5
"889",19127,"Marshall",2020,"Registered Child Development Homes","Three Year Olds","$133.67",133.67
"890",19127,"Marshall",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$135.58",135.58
"891",19127,"Marshall",2020,"Registered Child Development Homes","Four & Five Year Olds","$133.50",133.5
"892",19127,"Marshall",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$127.25",127.25
"893",19127,"Marshall",2020,"Registered Child Development Homes","Before & After School","$61.50",61.5
"894",19127,"Marshall",2020,"DHS Licensed Centers/Preschools","Before & After School","$57.50",57.5
"895",19127,"Marshall",2020,"Registered Child Development Homes","Full Time School-Age","$130.23",130.23
"896",19127,"Marshall",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$147.50",147.5
"897",19129,"Mills",2020,"Registered Child Development Homes","Infant (0-12 Months)","$153.33",153.33
"898",19129,"Mills",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$210.00",210
"899",19129,"Mills",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$145.00",145
"900",19129,"Mills",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$210.00",210
"901",19129,"Mills",2020,"Registered Child Development Homes","Two Year Olds","$143.33",143.33
"902",19129,"Mills",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$190.00",190
"903",19129,"Mills",2020,"Registered Child Development Homes","Three Year Olds","$143.33",143.33
"904",19129,"Mills",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$190.00",190
"905",19129,"Mills",2020,"Registered Child Development Homes","Four & Five Year Olds","$137.50",137.5
"906",19129,"Mills",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$190.00",190
"907",19129,"Mills",2020,"Registered Child Development Homes","Before & After School","$53.20",53.2
"908",19129,"Mills",2020,"DHS Licensed Centers/Preschools","Before & After School","$71.80",71.8
"909",19129,"Mills",2020,"Registered Child Development Homes","Full Time School-Age","$138.00",138
"910",19129,"Mills",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$167.50",167.5
"911",19131,"Mitchell",2020,"Registered Child Development Homes","Infant (0-12 Months)","$126.90",126.9
"912",19131,"Mitchell",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$156.60",156.6
"913",19131,"Mitchell",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$126.90",126.9
"914",19131,"Mitchell",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$156.60",156.6
"915",19131,"Mitchell",2020,"Registered Child Development Homes","Two Year Olds","$126.90",126.9
"916",19131,"Mitchell",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$144.90",144.9
"917",19131,"Mitchell",2020,"Registered Child Development Homes","Three Year Olds","$126.90",126.9
"918",19131,"Mitchell",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$144.90",144.9
"919",19131,"Mitchell",2020,"Registered Child Development Homes","Four & Five Year Olds","$126.90",126.9
"920",19131,"Mitchell",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$144.90",144.9
"921",19131,"Mitchell",2020,"Registered Child Development Homes","Before & After School","$56.40",56.4
"922",19131,"Mitchell",2020,"DHS Licensed Centers/Preschools","Before & After School","$63.60",63.6
"923",19131,"Mitchell",2020,"Registered Child Development Homes","Full Time School-Age","$126.90",126.9
"924",19131,"Mitchell",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$143.10",143.1
"925",19133,"Monona",2020,"Registered Child Development Homes","Infant (0-12 Months)","$123.68",123.68
"926",19133,"Monona",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$144.00",144
"927",19133,"Monona",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$123.68",123.68
"928",19133,"Monona",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$144.00",144
"929",19133,"Monona",2020,"Registered Child Development Homes","Two Year Olds","$123.68",123.68
"930",19133,"Monona",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$144.00",144
"931",19133,"Monona",2020,"Registered Child Development Homes","Three Year Olds","$123.68",123.68
"932",19133,"Monona",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$139.50",139.5
"933",19133,"Monona",2020,"Registered Child Development Homes","Four & Five Year Olds","$123.68",123.68
"934",19133,"Monona",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$139.50",139.5
"935",19133,"Monona",2020,"Registered Child Development Homes","Before & After School","$57.83",57.83
"936",19133,"Monona",2020,"DHS Licensed Centers/Preschools","Before & After School","$62.00",62
"937",19133,"Monona",2020,"Registered Child Development Homes","Full Time School-Age","$123.68",123.68
"938",19133,"Monona",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$139.50",139.5
"939",19135,"Monroe",2020,"Registered Child Development Homes","Infant (0-12 Months)","$128.46",128.46
"940",19135,"Monroe",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$160.00",160
"941",19135,"Monroe",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$128.46",128.46
"942",19135,"Monroe",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$160.00",160
"943",19135,"Monroe",2020,"Registered Child Development Homes","Two Year Olds","$128.46",128.46
"944",19135,"Monroe",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$150.00",150
"945",19135,"Monroe",2020,"Registered Child Development Homes","Three Year Olds","$128.12",128.12
"946",19135,"Monroe",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$140.00",140
"947",19135,"Monroe",2020,"Registered Child Development Homes","Four & Five Year Olds","$128.12",128.12
"948",19135,"Monroe",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$130.00",130
"949",19135,"Monroe",2020,"Registered Child Development Homes","Before & After School","$50.00",50
"950",19135,"Monroe",2020,"DHS Licensed Centers/Preschools","Before & After School","$52.50",52.5
"951",19135,"Monroe",2020,"Registered Child Development Homes","Full Time School-Age","$128.12",128.12
"952",19135,"Monroe",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$130.00",130
"953",19137,"Montgomery",2020,"Registered Child Development Homes","Infant (0-12 Months)","$120.94",120.94
"954",19137,"Montgomery",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$143.00",143
"955",19137,"Montgomery",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$120.94",120.94
"956",19137,"Montgomery",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$140.50",140.5
"957",19137,"Montgomery",2020,"Registered Child Development Homes","Two Year Olds","$120.31",120.31
"958",19137,"Montgomery",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$126.50",126.5
"959",19137,"Montgomery",2020,"Registered Child Development Homes","Three Year Olds","$120.31",120.31
"960",19137,"Montgomery",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$124.00",124
"961",19137,"Montgomery",2020,"Registered Child Development Homes","Four & Five Year Olds","$120.31",120.31
"962",19137,"Montgomery",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$121.00",121
"963",19137,"Montgomery",2020,"Registered Child Development Homes","Before & After School","$48.33",48.33
"964",19137,"Montgomery",2020,"DHS Licensed Centers/Preschools","Before & After School","$63.00",63
"965",19137,"Montgomery",2020,"Registered Child Development Homes","Full Time School-Age","$119.58",119.58
"966",19137,"Montgomery",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$111.00",111
"967",19139,"Muscatine",2020,"Registered Child Development Homes","Infant (0-12 Months)","$135.83",135.83
"968",19139,"Muscatine",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$177.14",177.14
"969",19139,"Muscatine",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$135.83",135.83
"970",19139,"Muscatine",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$176.43",176.43
"971",19139,"Muscatine",2020,"Registered Child Development Homes","Two Year Olds","$130.83",130.83
"972",19139,"Muscatine",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$167.86",167.86
"973",19139,"Muscatine",2020,"Registered Child Development Homes","Three Year Olds","$130.83",130.83
"974",19139,"Muscatine",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$162.86",162.86
"975",19139,"Muscatine",2020,"Registered Child Development Homes","Four & Five Year Olds","$130.00",130
"976",19139,"Muscatine",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$157.14",157.14
"977",19139,"Muscatine",2020,"Registered Child Development Homes","Before & After School","$58.86",58.86
"978",19139,"Muscatine",2020,"DHS Licensed Centers/Preschools","Before & After School","$73.71",73.71
"979",19139,"Muscatine",2020,"Registered Child Development Homes","Full Time School-Age","$126.25",126.25
"980",19139,"Muscatine",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$137.14",137.14
"981",19141,"O'Brien",2020,"Registered Child Development Homes","Infant (0-12 Months)","$118.80",118.8
"982",19141,"O'Brien",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$144.90",144.9
"983",19141,"O'Brien",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$121.50",121.5
"984",19141,"O'Brien",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$144.90",144.9
"985",19141,"O'Brien",2020,"Registered Child Development Homes","Two Year Olds","$117.90",117.9
"986",19141,"O'Brien",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$141.30",141.3
"987",19141,"O'Brien",2020,"Registered Child Development Homes","Three Year Olds","$117.90",117.9
"988",19141,"O'Brien",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$145.80",145.8
"989",19141,"O'Brien",2020,"Registered Child Development Homes","Four & Five Year Olds","$117.90",117.9
"990",19141,"O'Brien",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$145.80",145.8
"991",19141,"O'Brien",2020,"Registered Child Development Homes","Before & After School","$52.40",52.4
"992",19141,"O'Brien",2020,"DHS Licensed Centers/Preschools","Before & After School","$64.80",64.8
"993",19141,"O'Brien",2020,"Registered Child Development Homes","Full Time School-Age","$115.20",115.2
"994",19141,"O'Brien",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$145.80",145.8
"995",19143,"Osceola",2020,"Registered Child Development Homes","Infant (0-12 Months)","$119.75",119.75
"996",19143,"Osceola",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$155.25",155.25
"997",19143,"Osceola",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$119.75",119.75
"998",19143,"Osceola",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$155.25",155.25
"999",19143,"Osceola",2020,"Registered Child Development Homes","Two Year Olds","$119.75",119.75
"1000",19143,"Osceola",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$146.25",146.25
"1001",19143,"Osceola",2020,"Registered Child Development Homes","Three Year Olds","$119.75",119.75
"1002",19143,"Osceola",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$146.25",146.25
"1003",19143,"Osceola",2020,"Registered Child Development Homes","Four & Five Year Olds","$119.75",119.75
"1004",19143,"Osceola",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$139.50",139.5
"1005",19143,"Osceola",2020,"Registered Child Development Homes","Before & After School","$53.22",53.22
"1006",19143,"Osceola",2020,"DHS Licensed Centers/Preschools","Before & After School","$62.00",62
"1007",19143,"Osceola",2020,"Registered Child Development Homes","Full Time School-Age","$119.75",119.75
"1008",19143,"Osceola",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$139.50",139.5
"1009",19145,"Page",2020,"Registered Child Development Homes","Infant (0-12 Months)","$130.00",130
"1010",19145,"Page",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$137.50",137.5
"1011",19145,"Page",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$130.00",130
"1012",19145,"Page",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$135.00",135
"1013",19145,"Page",2020,"Registered Child Development Homes","Two Year Olds","$127.78",127.78
"1014",19145,"Page",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$133.75",133.75
"1015",19145,"Page",2020,"Registered Child Development Homes","Three Year Olds","$127.78",127.78
"1016",19145,"Page",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$126.25",126.25
"1017",19145,"Page",2020,"Registered Child Development Homes","Four & Five Year Olds","$127.78",127.78
"1018",19145,"Page",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$126.25",126.25
"1019",19145,"Page",2020,"Registered Child Development Homes","Before & After School","$54.38",54.38
"1020",19145,"Page",2020,"DHS Licensed Centers/Preschools","Before & After School","$40.00",40
"1021",19145,"Page",2020,"Registered Child Development Homes","Full Time School-Age","$127.78",127.78
"1022",19145,"Page",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$115.00",115
"1023",19147,"Palo Alto",2020,"Registered Child Development Homes","Infant (0-12 Months)","$135.00",135
"1024",19147,"Palo Alto",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$141.75",141.75
"1025",19147,"Palo Alto",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$135.00",135
"1026",19147,"Palo Alto",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$135.00",135
"1027",19147,"Palo Alto",2020,"Registered Child Development Homes","Two Year Olds","$123.75",123.75
"1028",19147,"Palo Alto",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$135.00",135
"1029",19147,"Palo Alto",2020,"Registered Child Development Homes","Three Year Olds","$123.75",123.75
"1030",19147,"Palo Alto",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$135.00",135
"1031",19147,"Palo Alto",2020,"Registered Child Development Homes","Four & Five Year Olds","$123.75",123.75
"1032",19147,"Palo Alto",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$132.75",132.75
"1033",19147,"Palo Alto",2020,"Registered Child Development Homes","Before & After School","$55.00",55
"1034",19147,"Palo Alto",2020,"DHS Licensed Centers/Preschools","Before & After School","$59.00",59
"1035",19147,"Palo Alto",2020,"Registered Child Development Homes","Full Time School-Age","$112.50",112.5
"1036",19147,"Palo Alto",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$132.75",132.75
"1037",19149,"Plymouth",2020,"Registered Child Development Homes","Infant (0-12 Months)","$133.20",133.2
"1038",19149,"Plymouth",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$135.00",135
"1039",19149,"Plymouth",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$133.20",133.2
"1040",19149,"Plymouth",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$135.00",135
"1041",19149,"Plymouth",2020,"Registered Child Development Homes","Two Year Olds","$131.40",131.4
"1042",19149,"Plymouth",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$125.00",125
"1043",19149,"Plymouth",2020,"Registered Child Development Homes","Three Year Olds","$131.40",131.4
"1044",19149,"Plymouth",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$125.00",125
"1045",19149,"Plymouth",2020,"Registered Child Development Homes","Four & Five Year Olds","$131.40",131.4
"1046",19149,"Plymouth",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$125.00",125
"1047",19149,"Plymouth",2020,"Registered Child Development Homes","Before & After School","$58.40",58.4
"1048",19149,"Plymouth",2020,"DHS Licensed Centers/Preschools","Before & After School","$55.56",55.56
"1049",19149,"Plymouth",2020,"Registered Child Development Homes","Full Time School-Age","$131.40",131.4
"1050",19149,"Plymouth",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$90.00",90
"1051",19151,"Pocahontas",2020,"Registered Child Development Homes","Infant (0-12 Months)","$150.00",150
"1052",19151,"Pocahontas",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$193.75",193.75
"1053",19151,"Pocahontas",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$150.00",150
"1054",19151,"Pocahontas",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$188.75",188.75
"1055",19151,"Pocahontas",2020,"Registered Child Development Homes","Two Year Olds","$150.00",150
"1056",19151,"Pocahontas",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$162.50",162.5
"1057",19151,"Pocahontas",2020,"Registered Child Development Homes","Three Year Olds","$150.00",150
"1058",19151,"Pocahontas",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$162.50",162.5
"1059",19151,"Pocahontas",2020,"Registered Child Development Homes","Four & Five Year Olds","$150.00",150
"1060",19151,"Pocahontas",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$162.50",162.5
"1061",19151,"Pocahontas",2020,"Registered Child Development Homes","Before & After School","$66.67",66.67
"1062",19151,"Pocahontas",2020,"DHS Licensed Centers/Preschools","Before & After School","$72.22",72.22
"1063",19151,"Pocahontas",2020,"Registered Child Development Homes","Full Time School-Age","$150.00",150
"1064",19151,"Pocahontas",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$162.50",162.5
"1065",19153,"Polk",2020,"Registered Child Development Homes","Infant (0-12 Months)","$144.63",144.63
"1066",19153,"Polk",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$245.98",245.98
"1067",19153,"Polk",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$143.62",143.62
"1068",19153,"Polk",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$245.70",245.7
"1069",19153,"Polk",2020,"Registered Child Development Homes","Two Year Olds","$141.70",141.7
"1070",19153,"Polk",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$223.31",223.31
"1071",19153,"Polk",2020,"Registered Child Development Homes","Three Year Olds","$139.19",139.19
"1072",19153,"Polk",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$209.26",209.26
"1073",19153,"Polk",2020,"Registered Child Development Homes","Four & Five Year Olds","$137.76",137.76
"1074",19153,"Polk",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$200.90",200.9
"1075",19153,"Polk",2020,"Registered Child Development Homes","Before & After School","$65.46",65.46
"1076",19153,"Polk",2020,"DHS Licensed Centers/Preschools","Before & After School","$89.47",89.47
"1077",19153,"Polk",2020,"Registered Child Development Homes","Full Time School-Age","$119.49",119.49
"1078",19153,"Polk",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$163.72",163.72
"1079",19155,"Pottawattamie",2020,"Registered Child Development Homes","Infant (0-12 Months)","$141.98",141.98
"1080",19155,"Pottawattamie",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$192.21",192.21
"1081",19155,"Pottawattamie",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$141.34",141.34
"1082",19155,"Pottawattamie",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$189.38",189.38
"1083",19155,"Pottawattamie",2020,"Registered Child Development Homes","Two Year Olds","$137.18",137.18
"1084",19155,"Pottawattamie",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$167.80",167.8
"1085",19155,"Pottawattamie",2020,"Registered Child Development Homes","Three Year Olds","$133.71",133.71
"1086",19155,"Pottawattamie",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$156.65",156.65
"1087",19155,"Pottawattamie",2020,"Registered Child Development Homes","Four & Five Year Olds","$134.76",134.76
"1088",19155,"Pottawattamie",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$154.55",154.55
"1089",19155,"Pottawattamie",2020,"Registered Child Development Homes","Before & After School","$77.11",77.11
"1090",19155,"Pottawattamie",2020,"DHS Licensed Centers/Preschools","Before & After School","$64.33",64.33
"1091",19155,"Pottawattamie",2020,"Registered Child Development Homes","Full Time School-Age","$126.68",126.68
"1092",19155,"Pottawattamie",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$125.61",125.61
"1093",19157,"Poweshiek",2020,"Registered Child Development Homes","Infant (0-12 Months)","$127.17",127.17
"1094",19157,"Poweshiek",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$191.38",191.38
"1095",19157,"Poweshiek",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$125.91",125.91
"1096",19157,"Poweshiek",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$191.38",191.38
"1097",19157,"Poweshiek",2020,"Registered Child Development Homes","Two Year Olds","$120.91",120.91
"1098",19157,"Poweshiek",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$176.00",176
"1099",19157,"Poweshiek",2020,"Registered Child Development Homes","Three Year Olds","$118.64",118.64
"1100",19157,"Poweshiek",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$167.62",167.62
"1101",19157,"Poweshiek",2020,"Registered Child Development Homes","Four & Five Year Olds","$118.50",118.5
"1102",19157,"Poweshiek",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$167.62",167.62
"1103",19157,"Poweshiek",2020,"Registered Child Development Homes","Before & After School","$45.56",45.56
"1104",19157,"Poweshiek",2020,"DHS Licensed Centers/Preschools","Before & After School","$62.50",62.5
"1105",19157,"Poweshiek",2020,"Registered Child Development Homes","Full Time School-Age","$115.56",115.56
"1106",19157,"Poweshiek",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$146.33",146.33
"1107",19159,"Ringgold",2020,"Registered Child Development Homes","Infant (0-12 Months)","$137.50",137.5
"1108",19159,"Ringgold",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$150.00",150
"1109",19159,"Ringgold",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$137.50",137.5
"1110",19159,"Ringgold",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$150.00",150
"1111",19159,"Ringgold",2020,"Registered Child Development Homes","Two Year Olds","$137.50",137.5
"1112",19159,"Ringgold",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$145.50",145.5
"1113",19159,"Ringgold",2020,"Registered Child Development Homes","Three Year Olds","$137.50",137.5
"1114",19159,"Ringgold",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$142.50",142.5
"1115",19159,"Ringgold",2020,"Registered Child Development Homes","Four & Five Year Olds","$137.50",137.5
"1116",19159,"Ringgold",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$141.50",141.5
"1117",19159,"Ringgold",2020,"Registered Child Development Homes","Before & After School","$50.00",50
"1118",19159,"Ringgold",2020,"DHS Licensed Centers/Preschools","Before & After School","$71.50",71.5
"1119",19159,"Ringgold",2020,"Registered Child Development Homes","Full Time School-Age","$137.50",137.5
"1120",19159,"Ringgold",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$139.00",139
"1121",19161,"Sac",2020,"Registered Child Development Homes","Infant (0-12 Months)","$135.00",135
"1122",19161,"Sac",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$158.40",158.4
"1123",19161,"Sac",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$135.00",135
"1124",19161,"Sac",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$158.40",158.4
"1125",19161,"Sac",2020,"Registered Child Development Homes","Two Year Olds","$135.00",135
"1126",19161,"Sac",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$152.10",152.1
"1127",19161,"Sac",2020,"Registered Child Development Homes","Three Year Olds","$135.00",135
"1128",19161,"Sac",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$152.10",152.1
"1129",19161,"Sac",2020,"Registered Child Development Homes","Four & Five Year Olds","$135.00",135
"1130",19161,"Sac",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$152.10",152.1
"1131",19161,"Sac",2020,"Registered Child Development Homes","Before & After School","$60.00",60
"1132",19161,"Sac",2020,"DHS Licensed Centers/Preschools","Before & After School","$67.60",67.6
"1133",19161,"Sac",2020,"Registered Child Development Homes","Full Time School-Age","$135.00",135
"1134",19161,"Sac",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$152.10",152.1
"1135",19163,"Scott",2020,"Registered Child Development Homes","Infant (0-12 Months)","$145.54",145.54
"1136",19163,"Scott",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$227.27",227.27
"1137",19163,"Scott",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$144.70",144.7
"1138",19163,"Scott",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$224.67",224.67
"1139",19163,"Scott",2020,"Registered Child Development Homes","Two Year Olds","$141.50",141.5
"1140",19163,"Scott",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$195.40",195.4
"1141",19163,"Scott",2020,"Registered Child Development Homes","Three Year Olds","$139.71",139.71
"1142",19163,"Scott",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$185.63",185.63
"1143",19163,"Scott",2020,"Registered Child Development Homes","Four & Five Year Olds","$135.95",135.95
"1144",19163,"Scott",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$183.02",183.02
"1145",19163,"Scott",2020,"Registered Child Development Homes","Before & After School","$63.74",63.74
"1146",19163,"Scott",2020,"DHS Licensed Centers/Preschools","Before & After School","$93.78",93.78
"1147",19163,"Scott",2020,"Registered Child Development Homes","Full Time School-Age","$130.96",130.96
"1148",19163,"Scott",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$170.91",170.91
"1149",19165,"Shelby",2020,"Registered Child Development Homes","Infant (0-12 Months)","$145.18",145.18
"1150",19165,"Shelby",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$140.62",140.62
"1151",19165,"Shelby",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$145.18",145.18
"1152",19165,"Shelby",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$140.62",140.62
"1153",19165,"Shelby",2020,"Registered Child Development Homes","Two Year Olds","$145.18",145.18
"1154",19165,"Shelby",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$137.25",137.25
"1155",19165,"Shelby",2020,"Registered Child Development Homes","Three Year Olds","$145.18",145.18
"1156",19165,"Shelby",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$140.62",140.62
"1157",19165,"Shelby",2020,"Registered Child Development Homes","Four & Five Year Olds","$152.32",152.32
"1158",19165,"Shelby",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$151.88",151.88
"1159",19165,"Shelby",2020,"Registered Child Development Homes","Before & After School","$66.43",66.43
"1160",19165,"Shelby",2020,"DHS Licensed Centers/Preschools","Before & After School","$62.50",62.5
"1161",19165,"Shelby",2020,"Registered Child Development Homes","Full Time School-Age","$152.32",152.32
"1162",19165,"Shelby",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$151.88",151.88
"1163",19167,"Sioux",2020,"Registered Child Development Homes","Infant (0-12 Months)","$139.05",139.05
"1164",19167,"Sioux",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$163.02",163.02
"1165",19167,"Sioux",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$139.05",139.05
"1166",19167,"Sioux",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$163.02",163.02
"1167",19167,"Sioux",2020,"Registered Child Development Homes","Two Year Olds","$139.05",139.05
"1168",19167,"Sioux",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$159.84",159.84
"1169",19167,"Sioux",2020,"Registered Child Development Homes","Three Year Olds","$139.05",139.05
"1170",19167,"Sioux",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$153.76",153.76
